-732.12, -399.11, 170.0, 90.03, 0.35, -86.91
-730.13, -399.11, 160.0, 90.03, 0.35, -86.91
-729.14, -399.11, 170.0, 90.03, 0.35, -86.91
-718.87, -399.11, 170.0, 90.03, 0.35, -86.91
-717.88, -399.11, 170.0, 90.03, 0.35, -86.91
-734.11, -398.67, 170.0, 90.03, 0.35, -86.91
-732.45, -398.67, 160.0, 90.03, 0.35, -86.91
-732.12, -398.67, 160.0, 90.03, 0.35, -86.91
-731.79, -398.67, 160.0, 90.03, 0.35, -86.91
-731.13, -398.67, 160.0, 90.03, 0.35, -86.91
-730.46, -398.67, 160.0, 90.03, 0.35, -86.91
-730.13, -398.67, 160.0, 90.03, 0.35, -86.91
-729.8, -398.67, 160.0, 90.03, 0.35, -86.91
-729.47, -398.67, 160.0, 90.03, 0.35, -86.91
-729.14, -398.67, 160.0, 90.03, 0.35, -86.91
-728.81, -398.67, 170.0, 90.03, 0.35, -86.91
-719.87, -398.67, 170.0, 90.03, 0.35, -86.91
-719.21, -398.67, 160.0, 90.03, 0.35, -86.91
-718.87, -398.67, 160.0, 90.03, 0.35, -86.91
-718.54, -398.67, 160.0, 90.03, 0.35, -86.91
-718.21, -398.67, 160.0, 90.03, 0.35, -86.91
-717.88, -398.67, 160.0, 90.03, 0.35, -86.91
-717.55, -398.67, 160.0, 90.03, 0.35, -86.91
-716.89, -398.67, 160.0, 90.03, 0.35, -86.91
-715.89, -398.67, 160.0, 90.03, 0.35, -86.91
-714.9, -398.67, 170.0, 90.03, 0.35, -86.91
-735.1, -398.22, 170.0, 90.03, 0.35, -86.91
-734.44, -398.22, 160.0, 90.03, 0.35, -86.91
-734.11, -398.22, 160.0, 90.03, 0.35, -86.91
-733.77, -398.22, 160.0, 90.03, 0.35, -86.91
-733.11, -398.22, 160.0, 90.03, 0.35, -86.91
-732.12, -398.22, 160.0, 90.03, 0.35, -86.91
-731.46, -398.22, 160.0, 90.03, 0.35, -86.91
-731.13, -398.22, 160.0, 90.03, 0.35, -86.91
-730.79, -398.22, 160.0, 90.03, 0.35, -86.91
-730.13, -398.22, 160.0, 90.03, 0.35, -86.91
-729.14, -398.22, 160.0, 90.03, 0.35, -86.91
-728.15, -398.22, 160.0, 90.03, 0.35, -86.91
-727.15, -398.22, 160.0, 90.03, 0.35, -86.91
-726.16, -398.22, 170.0, 90.03, 0.35, -86.91
-720.2, -398.22, 170.0, 90.03, 0.35, -86.91
-719.87, -398.22, 160.0, 90.03, 0.35, -86.91
-719.54, -398.22, 160.0, 90.03, 0.35, -86.91
-718.87, -398.22, 160.0, 90.03, 0.35, -86.91
-717.88, -398.22, 160.0, 90.03, 0.35, -86.91
-717.22, -398.22, 160.0, 90.03, 0.35, -86.91
-716.89, -398.22, 160.0, 90.03, 0.35, -86.91
-716.56, -398.22, 160.0, 90.03, 0.35, -86.91
-716.23, -398.22, 160.0, 90.03, 0.35, -86.91
-715.89, -398.22, 160.0, 90.03, 0.35, -86.91
-715.56, -398.22, 160.0, 90.03, 0.35, -86.91
-715.23, -398.22, 160.0, 90.03, 0.35, -86.91
-714.9, -398.22, 160.0, 90.03, 0.35, -86.91
-714.57, -398.22, 160.0, 90.03, 0.35, -86.91
-713.91, -398.22, 170.0, 90.03, 0.35, -86.91
-736.09, -397.78, 170.0, 90.03, 0.35, -86.91
-735.43, -397.78, 160.0, 90.03, 0.35, -86.91
-735.1, -397.78, 160.0, 90.03, 0.35, -86.91
-734.77, -397.78, 160.0, 90.03, 0.35, -86.91
-734.11, -397.78, 160.0, 90.03, 0.35, -86.91
-733.44, -397.78, 160.0, 90.03, 0.35, -86.91
-733.11, -397.78, 160.0, 90.03, 0.35, -86.91
-732.78, -397.78, 160.0, 90.03, 0.35, -86.91
-731.13, -397.78, 160.0, 90.03, 0.35, -86.91
-728.48, -397.78, 160.0, 90.03, 0.35, -86.91
-728.15, -397.78, 160.0, 90.03, 0.35, -86.91
-727.81, -397.78, 160.0, 90.03, 0.35, -86.91
-727.48, -397.78, 160.0, 90.03, 0.35, -86.91
-727.15, -397.78, 160.0, 90.03, 0.35, -86.91
-726.82, -397.78, 160.0, 90.03, 0.35, -86.91
-726.49, -397.78, 160.0, 90.03, 0.35, -86.91
-726.16, -397.78, 160.0, 90.03, 0.35, -86.91
-725.83, -397.78, 170.0, 90.03, 0.35, -86.91
-719.87, -397.78, 170.0, 90.03, 0.35, -86.91
-716.89, -397.78, 160.0, 90.03, 0.35, -86.91
-715.89, -397.78, 160.0, 90.03, 0.35, -86.91
-714.9, -397.78, 160.0, 90.03, 0.35, -86.91
-714.24, -397.78, 160.0, 90.03, 0.35, -86.91
-713.91, -397.78, 160.0, 90.03, 0.35, -86.91
-713.58, -397.78, 160.0, 90.03, 0.35, -86.91
-712.91, -397.78, 160.0, 90.03, 0.35, -86.91
-711.92, -397.78, 170.0, 90.03, 0.35, -86.91
-737.09, -397.33, 170.0, 90.03, 0.35, -86.91
-736.42, -397.33, 160.0, 90.03, 0.35, -86.91
-736.09, -397.33, 160.0, 90.03, 0.35, -86.91
-735.76, -397.33, 160.0, 90.03, 0.35, -86.91
-735.1, -397.33, 160.0, 90.03, 0.35, -86.91
-733.11, -397.33, 160.0, 90.03, 0.35, -86.91
-728.15, -397.33, 160.0, 90.03, 0.35, -86.91
-727.15, -397.33, 160.0, 90.03, 0.35, -86.91
-726.16, -397.33, 160.0, 90.03, 0.35, -86.91
-725.17, -397.33, 160.0, 90.03, 0.35, -86.91
-721.85, -397.33, 160.0, 90.03, 0.35, -86.91
-720.86, -397.33, 160.0, 90.03, 0.35, -86.91
-719.54, -397.33, 160.0, 90.03, 0.35, -86.91
-718.54, -397.33, 160.0, 90.03, 0.35, -86.91
-713.91, -397.33, 160.0, 90.03, 0.35, -86.91
-713.25, -397.33, 160.0, 90.03, 0.35, -86.91
-712.91, -397.33, 160.0, 90.03, 0.35, -86.91
-712.58, -397.33, 160.0, 90.03, 0.35, -86.91
-712.25, -397.33, 160.0, 90.03, 0.35, -86.91
-711.92, -397.33, 160.0, 90.03, 0.35, -86.91
-711.59, -397.33, 160.0, 90.03, 0.35, -86.91
-710.93, -397.33, 170.0, 90.03, 0.35, -86.91
-737.42, -396.89, 170.0, 90.03, 0.35, -86.91
-737.09, -396.89, 160.0, 90.03, 0.35, -86.91
-736.75, -396.89, 160.0, 90.03, 0.35, -86.91
-736.09, -396.89, 170.0, 90.03, 0.35, -86.91
-725.5, -396.89, 170.0, 90.03, 0.35, -86.91
-725.17, -396.89, 160.0, 90.03, 0.35, -86.91
-724.83, -396.89, 160.0, 90.03, 0.35, -86.91
-722.19, -396.89, 160.0, 90.03, 0.35, -86.91
-721.85, -396.89, 160.0, 90.03, 0.35, -86.91
-721.52, -396.89, 160.0, 90.03, 0.35, -86.91
-721.19, -396.89, 160.0, 90.03, 0.35, -86.91
-720.86, -396.89, 160.0, 90.03, 0.35, -86.91
-720.53, -396.89, 160.0, 90.03, 0.35, -86.91
-719.87, -396.89, 160.0, 90.03, 0.35, -86.91
-719.54, -396.89, 160.0, 90.03, 0.35, -86.91
-719.21, -396.89, 160.0, 90.03, 0.35, -86.91
-718.87, -396.89, 160.0, 90.03, 0.35, -86.91
-718.54, -396.89, 160.0, 90.03, 0.35, -86.91
-718.21, -396.89, 170.0, 90.03, 0.35, -86.91
-712.91, -396.89, 170.0, 90.03, 0.35, -86.91
-711.92, -396.89, 160.0, 90.03, 0.35, -86.91
-711.26, -396.89, 160.0, 90.03, 0.35, -86.91
-710.93, -396.89, 160.0, 90.03, 0.35, -86.91
-710.6, -396.89, 160.0, 90.03, 0.35, -86.91
-709.93, -396.89, 160.0, 90.03, 0.35, -86.91
-708.94, -396.89, 170.0, 90.03, 0.35, -86.91
-738.08, -396.44, 170.0, 90.03, 0.35, -86.91
-737.09, -396.44, 170.0, 90.03, 0.35, -86.91
-725.17, -396.44, 170.0, 90.03, 0.35, -86.91
-724.17, -396.44, 160.0, 90.03, 0.35, -86.91
-722.85, -396.44, 160.0, 90.03, 0.35, -86.91
-721.85, -396.44, 160.0, 90.03, 0.35, -86.91
-720.86, -396.44, 160.0, 90.03, 0.35, -86.91
-719.54, -396.44, 160.0, 90.03, 0.35, -86.91
-718.54, -396.44, 170.0, 90.03, 0.35, -86.91
-710.93, -396.44, 170.0, 90.03, 0.35, -86.91
-710.26, -396.44, 160.0, 90.03, 0.35, -86.91
-709.93, -396.44, 160.0, 90.03, 0.35, -86.91
-709.6, -396.44, 160.0, 90.03, 0.35, -86.91
-709.27, -396.44, 160.0, 90.03, 0.35, -86.91
-708.94, -396.44, 160.0, 90.03, 0.35, -86.91
-708.61, -396.44, 160.0, 90.03, 0.35, -86.91
-707.95, -396.44, 170.0, 90.03, 0.35, -86.91
-738.41, -396.0, 170.0, 90.03, 0.35, -86.91
-738.08, -396.0, 160.0, 90.03, 0.35, -86.91
-737.75, -396.0, 170.0, 90.03, 0.35, -86.91
-724.5, -396.0, 170.0, 90.03, 0.35, -86.91
-724.17, -396.0, 160.0, 90.03, 0.35, -86.91
-723.84, -396.0, 160.0, 90.03, 0.35, -86.91
-723.18, -396.0, 160.0, 90.03, 0.35, -86.91
-722.85, -396.0, 160.0, 90.03, 0.35, -86.91
-722.52, -396.0, 160.0, 90.03, 0.35, -86.91
-721.52, -396.0, 160.0, 90.03, 0.35, -86.91
-720.53, -396.0, 170.0, 90.03, 0.35, -86.91
-709.93, -396.0, 170.0, 90.03, 0.35, -86.91
-708.94, -396.0, 160.0, 90.03, 0.35, -86.91
-708.28, -396.0, 160.0, 90.03, 0.35, -86.91
-707.95, -396.0, 160.0, 90.03, 0.35, -86.91
-707.62, -396.0, 170.0, 90.03, 0.35, -86.91
-739.07, -395.56, 170.0, 90.03, 0.35, -86.91
-738.08, -395.56, 170.0, 90.03, 0.35, -86.91
-724.17, -395.56, 170.0, 90.03, 0.35, -86.91
-722.85, -395.56, 160.0, 90.03, 0.35, -86.91
-721.85, -395.56, 160.0, 90.03, 0.35, -86.91
-721.52, -395.56, 160.0, 90.03, 0.35, -86.91
-721.19, -395.56, 160.0, 90.03, 0.35, -86.91
-720.86, -395.56, 160.0, 90.03, 0.35, -86.91
-720.53, -395.56, 160.0, 90.03, 0.35, -86.91
-720.2, -395.56, 170.0, 90.03, 0.35, -86.91
-707.95, -395.56, 170.0, 90.03, 0.35, -86.91
-706.95, -395.56, 170.0, 90.03, 0.35, -86.91
-739.4, -395.11, 170.0, 90.03, 0.35, -86.91
-739.07, -395.11, 160.0, 90.03, 0.35, -86.91
-738.74, -395.11, 170.0, 90.03, 0.35, -86.91
-723.84, -395.11, 170.0, 90.03, 0.35, -86.91
-722.85, -395.11, 160.0, 90.03, 0.35, -86.91
-721.52, -395.11, 160.0, 90.03, 0.35, -86.91
-720.53, -395.11, 170.0, 90.03, 0.35, -86.91
-707.28, -395.11, 170.0, 90.03, 0.35, -86.91
-706.95, -395.11, 160.0, 90.03, 0.35, -86.91
-706.62, -395.11, 170.0, 90.03, 0.35, -86.91
-740.07, -394.67, 170.0, 90.03, 0.35, -86.91
-739.07, -394.67, 170.0, 90.03, 0.35, -86.91
-724.17, -394.67, 170.0, 90.03, 0.35, -86.91
-723.84, -394.67, 160.0, 90.03, 0.35, -86.91
-723.51, -394.67, 160.0, 90.03, 0.35, -86.91
-723.18, -394.67, 160.0, 90.03, 0.35, -86.91
-722.85, -394.67, 160.0, 90.03, 0.35, -86.91
-722.52, -394.67, 170.0, 90.03, 0.35, -86.91
-706.95, -394.67, 170.0, 90.03, 0.35, -86.91
-705.96, -394.67, 170.0, 90.03, 0.35, -86.91
-740.4, -394.22, 170.0, 90.03, 0.35, -86.91
-740.07, -394.22, 160.0, 90.03, 0.35, -86.91
-739.74, -394.22, 170.0, 90.03, 0.35, -86.91
-723.84, -394.22, 170.0, 90.03, 0.35, -86.91
-722.85, -394.22, 170.0, 90.03, 0.35, -86.91
-706.29, -394.22, 170.0, 90.03, 0.35, -86.91
-705.96, -394.22, 160.0, 90.03, 0.35, -86.91
-705.63, -394.22, 160.0, 90.03, 0.35, -86.91
-704.97, -394.22, 170.0, 90.03, 0.35, -86.91
-741.06, -393.78, 170.0, 90.03, 0.35, -86.91
-740.07, -393.78, 170.0, 90.03, 0.35, -86.91
-705.96, -393.78, 170.0, 90.03, 0.35, -86.91
-705.3, -393.78, 160.0, 90.03, 0.35, -86.91
-704.97, -393.78, 160.0, 90.03, 0.35, -86.91
-704.64, -393.78, 170.0, 90.03, 0.35, -86.91
-741.39, -393.33, 170.0, 90.03, 0.35, -86.91
-741.06, -393.33, 160.0, 90.03, 0.35, -86.91
-740.73, -393.33, 170.0, 90.03, 0.35, -86.91
-705.96, -393.33, 170.0, 90.03, 0.35, -86.91
-704.97, -393.33, 160.0, 90.03, 0.35, -86.91
-703.97, -393.33, 170.0, 90.03, 0.35, -86.91
-742.05, -392.89, 170.0, 90.03, 0.35, -86.91
-741.06, -392.89, 170.0, 90.03, 0.35, -86.91
-706.29, -392.89, 170.0, 90.03, 0.35, -86.91
-705.96, -392.89, 160.0, 90.03, 0.35, -86.91
-705.63, -392.89, 160.0, 90.03, 0.35, -86.91
-704.97, -392.89, 160.0, 90.03, 0.35, -86.91
-704.3, -392.89, 160.0, 90.03, 0.35, -86.91
-703.97, -392.89, 160.0, 90.03, 0.35, -86.91
-703.64, -392.89, 170.0, 90.03, 0.35, -86.91
-742.38, -392.44, 170.0, 90.03, 0.35, -86.91
-742.05, -392.44, 160.0, 90.03, 0.35, -86.91
-741.72, -392.44, 170.0, 90.03, 0.35, -86.91
-705.96, -392.44, 170.0, 90.03, 0.35, -86.91
-705.3, -392.44, 160.0, 90.03, 0.35, -86.91
-704.97, -392.44, 160.0, 90.03, 0.35, -86.91
-704.64, -392.44, 160.0, 90.03, 0.35, -86.91
-703.97, -392.44, 170.0, 90.03, 0.35, -86.91
-743.05, -392.0, 170.0, 90.03, 0.35, -86.91
-742.05, -392.0, 170.0, 90.03, 0.35, -86.91
-704.97, -392.0, 170.0, 90.03, 0.35, -86.91
-703.97, -392.0, 160.0, 90.03, 0.35, -86.91
-702.98, -392.0, 170.0, 90.03, 0.35, -86.91
-743.38, -391.56, 170.0, 90.03, 0.35, -86.91
-743.05, -391.56, 160.0, 90.03, 0.35, -86.91
-742.72, -391.56, 170.0, 90.03, 0.35, -86.91
-704.3, -391.56, 170.0, 90.03, 0.35, -86.91
-703.97, -391.56, 160.0, 90.03, 0.35, -86.91
-703.64, -391.56, 160.0, 90.03, 0.35, -86.91
-703.31, -391.56, 160.0, 90.03, 0.35, -86.91
-702.98, -391.56, 160.0, 90.03, 0.35, -86.91
-702.65, -391.56, 170.0, 90.03, 0.35, -86.91
-744.04, -391.11, 170.0, 90.03, 0.35, -86.91
-743.05, -391.11, 170.0, 90.03, 0.35, -86.91
-703.97, -391.11, 170.0, 90.03, 0.35, -86.91
-702.98, -391.11, 160.0, 90.03, 0.35, -86.91
-701.99, -391.11, 170.0, 90.03, 0.35, -86.91
-744.37, -390.67, 170.0, 90.03, 0.35, -86.91
-744.04, -390.67, 160.0, 90.03, 0.35, -86.91
-743.71, -390.67, 170.0, 90.03, 0.35, -86.91
-702.98, -390.67, 170.0, 90.03, 0.35, -86.91
-702.32, -390.67, 160.0, 90.03, 0.35, -86.91
-701.99, -390.67, 160.0, 90.03, 0.35, -86.91
-701.66, -390.67, 170.0, 90.03, 0.35, -86.91
-703.31, -390.22, 170.0, 90.03, 0.35, -86.91
-702.98, -390.22, 160.0, 90.03, 0.35, -86.91
-702.65, -390.22, 160.0, 90.03, 0.35, -86.91
-701.99, -390.22, 160.0, 90.03, 0.35, -86.91
-700.99, -390.22, 170.0, 90.03, 0.35, -86.91
-702.98, -389.78, 170.0, 90.03, 0.35, -86.91
-701.32, -389.78, 160.0, 90.03, 0.35, -86.91
-700.99, -389.78, 160.0, 90.03, 0.35, -86.91
-700.66, -389.78, 170.0, 90.03, 0.35, -86.91
-745.7, -389.33, 170.0, 90.03, 0.35, -86.91
-745.03, -389.33, 160.0, 90.03, 0.35, -86.91
-744.7, -389.33, 160.0, 90.03, 0.35, -86.91
-744.37, -389.33, 170.0, 90.03, 0.35, -86.91
-746.03, -388.89, 170.0, 90.03, 0.35, -86.91
-745.7, -388.89, 160.0, 90.03, 0.35, -86.91
-745.36, -388.89, 160.0, 90.03, 0.35, -86.91
-744.7, -388.89, 170.0, 90.03, 0.35, -86.91
-746.69, -388.44, 170.0, 90.03, 0.35, -86.91
-745.7, -388.44, 170.0, 90.03, 0.35, -86.91
