-750.33,-384.89,170.0,90.03,0.35,-86.91
-749.34,-385.78,160.0,90.03,0.35,-86.91
-748.34,-386.67,160.0,90.03,0.35,-86.91
-747.35,-387.56,160.0,90.03,0.35,-86.91
-746.36,-388.44,160.0,90.03,0.35,-86.91
-745.03,-388.89,160.0,90.03,0.35,-86.91
-744.37,-390.22,160.0,90.03,0.35,-86.91
-743.38,-391.11,160.0,90.03,0.35,-86.91
-742.38,-392.0,160.0,90.03,0.35,-86.91
-741.39,-392.89,160.0,90.03,0.35,-86.91
-740.4,-393.78,160.0,90.03,0.35,-86.91
-739.4,-394.67,160.0,90.03,0.35,-86.91
-738.41,-395.56,160.0,90.03,0.35,-86.91
-737.42,-396.44,160.0,90.03,0.35,-86.91
-736.42,-397.33,160.0,90.03,0.35,-86.91
-735.1,-397.78,160.0,90.03,0.35,-86.91
-733.77,-398.22,160.0,90.03,0.35,-86.91
-732.45,-398.22,160.0,90.03,0.35,-86.91
-731.13,-398.22,160.0,90.03,0.35,-86.91
-729.8,-398.22,160.0,90.03,0.35,-86.91
-728.48,-398.67,160.0,90.03,0.35,-86.91
-727.48,-397.78,160.0,90.03,0.35,-86.91
-726.16,-397.78,160.0,90.03,0.35,-86.91
-725.17,-396.89,160.0,90.03,0.35,-86.91
-724.17,-396.0,160.0,90.03,0.35,-86.91
-723.51,-394.67,160.0,90.03,0.35,-86.91
-722.85,-396.0,160.0,90.03,0.35,-86.91
-721.85,-396.89,160.0,90.03,0.35,-86.91
-721.85,-395.11,160.0,90.03,0.35,-86.91
-720.53,-395.11,160.0,90.03,0.35,-86.91
-719.87,-396.44,160.0,90.03,0.35,-86.91
-720.53,-397.78,160.0,90.03,0.35,-86.91
-719.21,-398.67,160.0,90.03,0.35,-86.91
-718.54,-397.33,160.0,90.03,0.35,-86.91
-717.88,-398.67,160.0,90.03,0.35,-86.91
-716.56,-398.22,160.0,90.03,0.35,-86.91
-715.23,-398.22,160.0,90.03,0.35,-86.91
-713.91,-397.78,160.0,90.03,0.35,-86.91
-712.58,-397.33,160.0,90.03,0.35,-86.91
-711.26,-396.89,160.0,90.03,0.35,-86.91
-709.93,-396.44,160.0,90.03,0.35,-86.91
-708.61,-396.44,160.0,90.03,0.35,-86.91
-707.62,-395.56,160.0,90.03,0.35,-86.91
-706.29,-394.67,160.0,90.03,0.35,-86.91
-705.3,-393.78,160.0,90.03,0.35,-86.91
